Mesh,Massflow,Case,HeatTransferByConduction(W)
1,mflow005,styleA,325.7691908879689,102.8023435226284,222.02370433493618,457.1998640137345,678.7804621333213
2,mflow005,styleA,337.3101409462951,99.82951805641278,200.45459440803518,431.4913585328957,652.5697073922975
3,mflow005,styleA,315.3519440131353,95.61494741636356,203.72956265058616,431.1988766196292,639.6967514151647
4,mflow005,styleA,318.9068843928679,92.23034475271798,185.7936618045202,405.24645872100683,613.5731679522405
5,mflow005,styleA,313.11943521752727,89.7637748039349,181.98246121545452,396.2502145646728,594.0596173401849
6,mflow005,styleA,317.6261677911767,90.55356913727633,180.16520962382373,391.96868974256535,590.4055948226917
7,mflow005,styleA,316.8899729366138,90.19882331604039,180.08687554291083,390.146963723988,586.0827291943094
8,mflow005,styleA,317.9106800330107,90.26906352691213,180.09213517009294,389.8563150624756,584.2539744281464
9,mflow005,styleA,318.24027288502157,90.04261021137437,179.9021914671587,389.480188815257,583.744187649228
10,mflow005,styleA,318.2499115788527,90.01402058936426,179.6760461290229,389.3897272443188,583.0535221560635
11,mflow005,styleA,318.9281627257611,90.05268123269653,179.20358638554634,388.7956034285679,583.0749277286379
12,mflow005,styleA,
13,mflow005,styleA,293.72323639261344,128.1217715172326,206.78303971462714,382.2617977156378,574.5026983970495
1,mflow035,styleA,1296.7924407530468,533.026406941659,471.0509292578952,1166.213394073514,2070.4614015877187
2,mflow035,styleA,1399.6385051629668,597.5162747126104,490.14166498237853,1262.3086090792106,2135.0404924811996
3,mflow035,styleA,1251.7015820078211,545.6935345009305,528.8960056343769,1209.7888086974797,1985.9991382759933
4,mflow035,styleA,866.8110427903612,359.61785812388007,355.20621429573873,788.405212611054,1487.0874262119078
5,mflow035,styleA,847.2597620831456,362.5311342856918,326.77122487908974,750.5511465063774,1432.6510854349162
6,mflow035,styleA,835.017404136761,370.28572880079867,319.01579470637705,737.1113950198891,1400.3217152426391
7,mflow035,styleA,745.1239879849908,322.1945615667678,298.10708063010037,647.5441691365692,1275.2730863991592
8,mflow035,styleA,737.6278879370368,323.15463537302355,306.68882679855153,653.5182399931163,1262.5105311201428
9,mflow035,styleA,552.0569416567099,242.73152445395613,240.48570716112903,489.1117775426778,956.660151391452
10,mflow035,styleA,717.4082653841631,320.541527034472,291.492103656345,633.5449932095203,1195.2510798182734
11,mflow035,styleA,478.0835582830672,275.950448921453,703.064034809046,530.8386111064422,628.3503986018454
12,mflow035,styleA,
13,mflow035,styleA,2427.3345072817274,2563.012469111456,2729.8011774743277,2702.2172249559812,1017.3058834586659
